status,Accept.,I..low.state.,I..high...low.,S.N,Nb.d,tau_on.median..s.,tau_off.median..s.,tau_on.max..s.,tau_off.max..s.,tau_on_CV,tau_off_CV
unmethylated,N,3.072686657,215.7203993,1.843010297,20,2.2,14.8,28.8,147.6,1.862370488,1.147957632
unmethylated,N,-45.14853626,359.0041969,3.408122263,18,0.4,64.4,27.2,134.8,2.245799281,0.725833731
unmethylated,N,66.93794435,328.7868094,2.611398716,28,2,23.2,22.4,130.8,1.325201447,0.988529309
unmethylated,Y,51.14303407,570.3146203,2.177852789,23,5.4,18.4,67.6,85.6,1.222882641,0.874386686
unmethylated,N,-75.27976134,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,69.22182033,562.8424481,3.438461417,9,33.2,68.4,77.6,136.4,0.710719483,0.552301465
unmethylated,N,9.950662526,442.4492531,2.029859199,5,59.6,128,100.8,279.6,0.564418658,1.015632248
unmethylated,N,-22.89983187,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-20.68531226,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-16.45666704,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-23.67557129,207.805925,2.517140237,14,8,15.4,75.2,254.4,1.312971398,1.531123213
unmethylated,Y,-13.35696204,249.772628,4.591028702,17,3.2,63.2,20.8,121.6,1.188815061,0.790651606
unmethylated,Y,-47.92716127,367.9087465,4.612168897,10,2.8,72.6,61.2,192,1.832687503,0.865228759
unmethylated,Y,-34.42355413,251.9697362,2.34740987,24,6.4,42.8,19.6,85.6,0.765957511,0.643829688
unmethylated,Y,106.4478206,635.4365332,3.25189982,24,3.8,14,60.8,112,1.598721334,1.05375777
unmethylated,N,-26.8447234,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-51.10747902,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-26.43931945,161.1221467,1.526130449,8,2,51.6,19.2,411.2,1.469693846,1.464753148
unmethylated,N,-4.757631467,310.7526764,3.563870653,18,6,44,22.4,211.6,0.861758998,1.175320765
unmethylated,N,60.79564073,534.4479967,3.761655823,33,2,15.6,46.8,117.2,1.768032098,1.174833172
unmethylated,Y,-31.79762056,309.0836014,2.153529356,18,12.4,21.4,36.8,194.4,0.831278484,1.267206157
unmethylated,Y,76.37617321,822.6954744,3.891871889,23,6.8,15.8,80.4,90.8,1.359374239,0.95138598
unmethylated,Y,-16.69171643,179.3430287,1.616585255,16,5,76.4,30,109.2,1.188092167,0.687100087
unmethylated,N,47.39192708,281.1293452,1.256797536,14,6.4,59.6,13.6,243.6,0.815046011,1.072438707
unmethylated,N,200.0281427,390.8928281,2.557249252,31,11.4,8,55.6,74,0.988517889,1.152838244
unmethylated,N,-4.827933407,208.0552656,2.448250138,20,1,37.6,28.8,153.2,1.853956439,0.869235722
unmethylated,N,-8.869277427,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,9.863315836,373.4965224,3.180350787,16,7.6,57.2,39.6,114,1.058026296,0.757980297
unmethylated,Y,-22.69899008,376.924104,4.175491852,14,3.2,62.6,29.6,173.6,1.240614548,0.98035245
unmethylated,Y,-19.76471358,245.7113387,3.474324305,26,2.8,26.6,16,150.8,0.96123966,1.02551314
unmethylated,N,-15.84935073,213.9412602,3.075586341,8,9.2,126.4,14.4,285.2,0.617630521,1.022019665
unmethylated,N,-43.04476845,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,-0.570357962,428.8001732,1.96828237,20,9.6,22.8,54.8,143.2,1.175401309,1.032827908
unmethylated,N,125.4997473,539.0323996,2.910786816,54,2,6.8,47.6,53.6,1.441863264,1.0712502
unmethylated,N,-14.83590461,155.5162087,2.200532065,12,4.6,45.6,25.2,243.2,1.094497088,1.088083162
unmethylated,Y,-32.75110225,189.7710606,2.428065762,20,4.6,23.2,29.6,153.6,1.242373492,1.020447184
unmethylated,N,-31.3789672,153.8749439,2.527529861,18,5.2,14.4,12,261.2,0.724637738,1.437669051
unmethylated,N,-16.40697059,205.9325417,2.246648666,17,1.2,37.2,6.8,225.2,1.10740542,0.994271164
unmethylated,Y,97.40503194,653.2599172,3.184904441,36,2.6,9.2,53.2,77.6,1.382508643,1.25122443
unmethylated,N,-10.90796741,234.3688468,3.510320466,11,1,99.6,40.4,180.8,2.115501421,0.678961238
unmethylated,N,-13.9541649,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-34.9429282,336.6306493,4.660139089,26,0.8,32,14.8,122.4,1.324534125,0.81079437
unmethylated,N,-46.11854329,266.9696084,2.598410311,8,20.2,27.6,46,393.2,1.042036573,1.615037161
unmethylated,N,-51.08827938,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,43.81249883,329.6612061,2.608465055,30,2,20.2,45.2,96.8,1.898202993,0.96510478
unmethylated,N,-25.21365979,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-1.890158604,220.2760473,2.335264948,18,0.8,32.2,26.4,224.8,1.699082154,1.210495318
unmethylated,Y,-23.46785662,234.4812697,2.439621991,16,4,57.6,18.8,202.4,0.967274731,1.009385572
unmethylated,N,61.97125911,539.3850403,2.731069879,21,1.6,21.6,89.2,170.4,2.138696042,1.192736265
unmethylated,Y,44.35934022,337.7042289,2.216722547,9,46.4,97.6,86.8,139.2,0.803548119,0.804711755
unmethylated,Y,-3.649515852,245.360902,2.951938083,12,26.8,47.2,40.8,143.2,0.762746827,0.805214033
unmethylated,N,88.81525566,322.3106127,2.466768614,60,0.8,10.8,23.6,112.8,1.651342493,1.332934992
unmethylated,N,-11.16272869,256.2180102,2.964312093,16,0.8,40.4,32.4,159.6,2.246878822,1.022271467
unmethylated,N,11.54554441,296.4160703,2.796353179,4,82.2,16.4,155.6,405.6,1.26281357,1.553149867
unmethylated,N,205.8651919,723.993303,3.680499767,48,4.6,8.4,68,72.4,1.43363664,1.162218001
unmethylated,N,-17.84273562,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,337.860948,486.6676459,2.840509757,34,8.8,16.4,34,69.2,0.746751137,0.814220747
unmethylated,N,-23.99172334,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-39.38149875,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-23.32387167,261.1179056,2.991120316,12,1.8,72,26.4,208,1.593274684,0.862710141
unmethylated,N,-37.13728915,257.6196391,2.782962147,26,1.6,17.6,18.4,217.6,1.105392913,1.440738066
unmethylated,Y,25.57561656,311.5042919,2.356029984,16,8.4,26.8,67.6,145.2,1.250378285,1.042636839
unmethylated,Y,-18.10101046,308.9496768,4.099428289,17,4,43.2,12,145.6,0.862483363,0.794367529
unmethylated,Y,-8.118953605,334.2497937,3.484857399,14,22.8,53.6,40.4,91.6,0.901526309,0.3743357
unmethylated,N,-30.72900891,225.0176706,2.233510397,8,4.6,41.2,62.4,288.4,1.635296898,1.215316642
unmethylated,N,-16.61809688,346.0481875,5.552222858,28,1.8,20,6.8,132.8,0.865590975,0.989953459
unmethylated,Y,-10.10395596,232.2110165,2.218732587,21,3.2,44.4,25.2,114.4,1.097343306,0.847659006
unmethylated,Y,-41.85884684,240.5895088,3.590685325,18,4.8,69.6,13.2,97.2,0.79449606,0.68837145
unmethylated,N,-5.406350457,400.0591322,4.017362962,10,4.4,74.2,39.6,209.6,1.175345841,1.044856545
unmethylated,Y,-10.83546101,397.315315,2.486384238,16,2.8,19.6,26,169.6,1.367923139,1.130147069
unmethylated,N,-17.54899739,211.0069862,4.395121046,21,1.2,36.4,13.2,248,1.298478343,1.343619957
unmethylated,Y,27.7351531,282.7262738,1.798615997,29,4.8,14.4,42.8,166,1.426862391,1.387324714
unmethylated,Y,-34.3370784,200.8548205,3.026176383,16,8.8,36.8,22.8,170.4,0.685711464,1.098743951
unmethylated,Y,81.34105111,526.3241949,2.304071051,40,2.6,16.8,43.6,100,1.630345993,1.152387245
unmethylated,Y,-16.96285119,301.9279964,3.27195557,24,5.6,20,42,139.6,1.319184087,1.201183846
unmethylated,Y,-16.18070399,321.4333633,3.445851886,12,5.6,56.8,42,154,1.331769216,0.731224898
unmethylated,N,-7.528385864,231.7227389,3.065168514,16,9.6,9.6,170,230.8,1.737293732,1.991065958
unmethylated,Y,1.299162344,180.3876103,2.232595848,18,4.4,37.6,42.8,121.6,1.341580077,0.777620185
unmethylated,N,20.50666973,164.1593634,2.474557585,12,8.2,50.8,20,327.6,0.967104243,1.443924754
unmethylated,N,7.136426775,340.9892555,2.094299976,10,15.6,18.8,68.4,270.8,1.121321216,1.411621905
unmethylated,Y,-20.45953905,241.8531264,3.618933173,26,2.8,21,10,138,0.791810035,1.088057662
unmethylated,N,-48.99862397,430.375333,4.633714001,12,2.8,44,43.2,234.4,1.672363597,1.224404487
unmethylated,Y,-25.88543623,153.8941376,2.007993671,14,6,69.4,20.4,161.6,1.070349187,0.660691564
unmethylated,N,44.53334349,201.6064367,1.928403397,18,10.8,21.4,39.2,255.6,0.984195872,1.55609645
unmethylated,N,-66.86777938,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,130.9965704,646.1536207,3.427271723,22,10,15,48.4,195.2,0.957034528,1.592792085
unmethylated,N,-11.15238956,161.7113351,1.979017395,15,4,33,174.4,126.4,2.410791442,0.814699212
unmethylated,N,13.67752534,273.6443182,3.064000556,24,4.2,12,44,239.6,1.253590672,1.804220402
unmethylated,N,-4.472666988,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-6.105423404,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-55.70562845,194.1665537,3.417106249,13,1.2,35.2,4.8,386,0.860681579,1.599248265
unmethylated,N,173.2950493,418.0126386,2.261908677,69,0.8,6.8,20,69.6,1.697989965,1.399649775
unmethylated,N,-38.21656295,351.8936086,4.624250535,34,1.6,20.6,8.8,87.2,0.927183872,0.804497403
unmethylated,Y,-47.67163892,184.6880487,2.871045089,16,7,13.2,20.8,163.6,0.835829471,1.211946577
unmethylated,N,113.6524187,288.6217329,1.755837737,19,20,8.2,86,141.2,0.923295984,1.467757032
unmethylated,N,1.393627849,203.5720927,1.761912409,6,46.4,50.8,84.4,359.2,0.916886533,1.419650306
unmethylated,N,-5.34485571,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-26.4876524,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,13.65791504,480.7558705,3.687990344,5,21.6,30,70,460.8,0.900226812,1.54748372
unmethylated,N,99.75596605,313.0902337,3.151373878,74,0.8,8,9.6,112,1.304846574,1.466471828
unmethylated,N,-28.79390332,482.8742011,4.32491045,24,2,12.4,82.4,156.4,2.23409592,1.195993404
unmethylated,N,-77.78707703,342.4749583,1.980295462,12,10.8,10,71.2,268.4,1.37670349,1.461314063
unmethylated,N,-24.8145185,241.2830109,3.005610127,30,2.4,25.8,15.2,87.2,1.079902103,0.796637736
unmethylated,N,-3.308794182,446.3120506,3.336997904,2,59.6,270.2,59.6,534.8,0,1.384903437
unmethylated,Y,-13.3401257,174.3604122,2.890439236,30,6,21.4,28.8,104.8,1.076869786,1.045896867
unmethylated,N,123.6750186,588.457825,3.550914263,56,1.4,13.2,21.6,75.6,1.578052031,0.970351442
unmethylated,Y,-5.092013454,338.4899471,3.658188856,23,2.8,43.2,48.8,87.6,1.901473231,0.478423023
unmethylated,N,-27.71427818,162.7945129,2.510352158,9,10.4,78.4,98.8,247.6,1.590831582,1.013187498
unmethylated,N,41.35391122,439.9009119,2.343474719,20,27,6,56.8,138.4,0.893655663,1.365066864
unmethylated,Y,51.5152059,437.6902229,2.429298857,24,4.6,29.6,40.4,142,1.199244152,1.164005738
unmethylated,N,49.17102979,159.4574968,2.064712702,38,2,18.4,34.8,128,1.832256281,1.146972222
unmethylated,Y,68.92719682,585.1404974,3.018728539,27,5.4,15.2,74.8,112.8,1.435596328,1.159149537
unmethylated,N,6.543103301,358.0059205,1.384797559,4,36.6,144.4,63.6,374.4,1.0432723,1.054566381
unmethylated,Y,-6.571894736,394.8347512,3.218762504,20,2.8,35.6,53.6,108.4,1.727736196,0.74177354
unmethylated,N,-4.953932487,152.8284581,2.070520463,15,1.8,40.8,26,200.8,1.915098948,1.087996981
unmethylated,Y,-29.53957016,332.9734723,4.200328777,22,2.8,30.2,16,195.2,1.168800769,1.183874386
unmethylated,N,54.77537719,284.5617292,2.315474023,35,1.6,18.8,21.6,141.6,1.409858892,1.195717189
unmethylated,N,52.31893359,488.7611341,2.065278549,25,7.6,8.4,59.2,269.6,1.334239812,2.151812586
unmethylated,Y,107.1117509,512.6745846,2.929462043,18,7.2,27.6,75.2,98.8,1.290339594,0.8118078
unmethylated,N,-14.00201461,195.275688,1.18213424,8,5.2,108.4,22.4,241.6,1.197002757,0.73601846
unmethylated,N,-31.25661012,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,106.3176152,608.8281778,3.613282341,50,4.4,6.8,23.2,51.2,1.030486095,1.003040811
unmethylated,Y,24.0772199,465.2060692,2.399962074,32,8.2,20,43.6,62.8,0.961157819,0.818672508
unmethylated,N,-18.49295323,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-0.40871925,352.4119279,2.764679177,62,1.6,11.6,14.8,80,1.310396832,1.145187167
unmethylated,Y,-26.10111496,204.5878563,2.794413544,14,11.6,34.4,98.4,161.2,1.307409871,1.08551063
unmethylated,Y,-63.92333192,236.969766,1.962107318,12,3.4,95.2,16.4,159.2,1.080686283,0.745633617
unmethylated,N,89.28720946,576.6363105,3.549083218,50,1.6,12.4,48.4,54,1.802149292,0.888311925
unmethylated,N,-6.299550609,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,3.301985888,275.0974307,2.987561158,18,1.6,43.4,32,168,1.36745543,0.910134336
unmethylated,Y,-7.255090212,427.1438506,3.840552543,18,4,40.6,13.6,188,0.966781663,0.920754213
unmethylated,N,-39.05956613,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-32.69040677,229.616728,2.175466905,8,2,72.4,12.4,306.8,1.350233036,1.082698027
unmethylated,N,6.752809507,418.219717,2.349013406,2,97.2,251.4,97.2,497.2,0,1.38271159
unmethylated,Y,147.6389929,510.5377791,2.701843473,12,18.8,48.4,51.2,156.8,0.9640977,0.77813579
unmethylated,N,-18.79081115,330.9951304,3.639868984,18,2,29,18,153.2,1.151374511,1.020308724
unmethylated,N,-22.52542619,231.1899544,2.483095422,7,9.8,79.2,39.6,332.8,1.095761709,0.989544993
unmethylated,N,-16.57215767,241.1524441,3.403422987,12,3.8,50.4,8.4,279.2,0.551953858,1.135462867
unmethylated,N,54.37876408,291.44668,2.083835343,8,33.2,75.6,102,208.4,0.930733593,1.016797694
unmethylated,N,23.66813475,409.5925185,2.27544486,13,21.6,32,65.6,207.6,1.024991259,1.241171322
unmethylated,N,-31.78176079,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,-21.92374665,458.7665491,3.214409319,30,9.6,15.8,36,162,1.004407636,1.490948004
unmethylated,N,128.3995184,311.1740029,2.28120456,115,0.8,5.6,8.8,46.8,1.255162991,1.044136332
unmethylated,N,-39.58802712,264.7341543,2.027249399,16,0.8,46.8,14.8,135.2,1.463860358,0.746721272
unmethylated,N,-18.97761497,215.3968737,3.185767126,24,1.2,22,18,196,1.370672685,1.267570257
unmethylated,Y,-89.20357392,197.8993379,3.145001194,18,10,44,42.4,131.6,1.187893766,0.907644494
unmethylated,N,14.01501705,426.1140393,3.122040949,41,2,10.8,12.8,144.4,1.089385961,1.37672779
unmethylated,N,13.02855004,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-9.642619261,274.3559334,2.403915064,10,41.2,62.2,179.6,88,1.324392111,0.582980528
unmethylated,N,252.0757084,441.0531582,2.996241891,32,6.6,8.4,56.4,60.4,1.150864696,1.016741686
unmethylated,N,100.5074838,240.3240747,1.402735633,58,0.8,12,12,77.2,1.479116321,1.093231539
unmethylated,Y,44.16651686,425.8924382,2.12551983,16,17.4,36.8,116.4,152,1.433274566,1.111799993
unmethylated,Y,-23.27508746,182.4093772,4.048042703,14,3.6,76.6,26,130.8,1.23702901,0.734962121
unmethylated,Y,0.232416961,163.4709617,2.729019102,20,2.8,47.6,16.8,114,1.082278333,0.729412054
unmethylated,N,-71.11511843,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-3.248961704,245.5226278,2.715730051,30,1.6,25.2,13.6,102.8,1.217358058,0.86921991
unmethylated,N,-15.43846832,320.4138558,3.205905765,26,1.6,20,42,140,1.517547821,1.178341098
unmethylated,Y,193.2323553,585.620022,3.384687984,39,4,11.6,89.2,82.8,1.764888162,1.104765602
unmethylated,Y,-3.535034147,361.610869,2.908648695,25,5.2,16.4,27.2,166.8,1.021517116,1.418271513
unmethylated,N,-55.13934232,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,53.30026932,331.7611153,3.282259729,54,1.2,12.2,14.4,74,1.292305632,1.040958442
unmethylated,N,38.91281011,452.5642294,2.54672037,44,3.6,3.6,22.4,144,1.017706575,1.826836456
unmethylated,Y,-22.03521917,214.9899378,2.635285625,20,9.8,35.2,48.8,85.6,1.173218976,0.808737547
unmethylated,N,-30.88009363,190.6225435,3.336116559,14,3.6,68.8,18,231.2,0.9947961,1.053731821
unmethylated,N,243.9706052,659.5251745,3.198585858,52,2.6,8,56.4,99.2,1.680197682,1.412756927
unmethylated,Y,-42.51689137,267.1162138,3.186467456,10,6.8,88.4,45.2,186.4,1.324853726,0.733184604
unmethylated,Y,38.02291381,470.2038044,2.943946735,23,13,24.4,66.8,102,1.102183064,0.855061482
unmethylated,N,-10.13156484,363.9613843,2.838626168,24,3,21.2,79.2,195.2,2.153253732,1.394313432
unmethylated,N,-17.25516026,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,-5.963949474,297.5694885,2.861436183,20,4,42.8,9.6,148.4,0.668058499,0.985864692
unmethylated,N,-43.68230102,236.5997519,2.645072223,16,1.8,56.4,10,150,0.895071875,0.674074676
unmethylated,Y,4.721768278,236.3159786,2.388686461,22,3.6,30.8,14,198.8,0.901387819,1.175819406
unmethylated,N,222.0842429,602.3053986,2.96503579,46,1.6,16,54.8,108.8,2.453618503,1.114081463
unmethylated,Y,204.7251622,368.274471,1.810822913,10,17.6,80.4,107.6,130,1.54382461,0.604572953
unmethylated,Y,-27.11699554,221.8783587,2.602289745,14,10,51.6,26,202.4,0.840513847,0.979298234
unmethylated,Y,-20.62306352,157.7332197,2.26017901,17,6.4,54.4,19.6,136.8,0.865591947,0.8260563
unmethylated,N,-9.328826002,399.6364956,3.770968422,8,5,121.6,25.2,268.4,1.202287255,0.960904298
unmethylated,Y,17.82104374,446.3465529,2.366681285,18,26.8,25.4,55.6,89.6,0.530659201,0.923907359
unmethylated,Y,220.9764635,427.0871584,2.580947261,11,37,70.6,58,130.8,0.575180705,0.649673313
unmethylated,Y,3.76774365,442.84323,3.404104986,14,10.8,49.8,84.4,108,1.414189414,0.704504389
unmethylated,Y,-4.848042233,280.4964093,1.92767014,33,3.2,21.6,22.4,81.6,1.160661811,0.846814454
unmethylated,N,-36.04204671,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,250.9864603,374.6937545,2.28373423,16,13.6,34,103.6,132.4,1.104769729,1.023555534
unmethylated,N,-13.34425327,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,162.5147297,442.897311,2.5659856,74,1.2,9.2,23.2,56,1.561284132,1.004161527
unmethylated,N,-11.76083307,257.7549646,3.797371166,20,2,42.4,22.8,90.4,1.328207281,0.562924861
unmethylated,Y,-32.55706815,158.8027896,2.844373942,26,4.4,32.4,20,118,0.996207183,0.804355895
unmethylated,Y,54.79320485,267.4981639,2.167629534,32,7,16.8,39.2,80.4,1.112001324,0.965389884
unmethylated,N,-10.30080419,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-43.85391397,218.0767684,2.783438636,20,8.2,8,38.8,227.6,1.049706574,1.555470909
unmethylated,N,11.10043803,515.1844123,2.44620271,8,10.2,63.2,143.2,242.8,1.653927498,1.051408924
unmethylated,N,96.10069952,477.0522631,3.248361063,43,0.8,12,14.8,80,1.399620974,1.051889463
unmethylated,N,-28.37493152,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,Y,-4.76104174,267.7336058,1.587513097,8,12,76,46.4,197.6,1.172294829,0.75477814
unmethylated,N,-36.58020455,251.4935369,3.091465863,14,1.2,84.2,54.8,108.8,1.98391485,0.678023009
unmethylated,Y,191.0085121,628.3828228,3.227521867,43,5.6,12.4,43.2,60,1.144823346,0.941332715
unmethylated,Y,114.7759896,516.720869,2.180697678,20,8.2,46.4,49.6,88.8,1.142161693,0.614229555
unmethylated,Y,70.8937154,385.6992768,2.669688139,26,11.2,23.2,40.8,98.4,0.984487869,0.879714071
unmethylated,Y,-17.45684817,351.706526,3.263046503,16,4.2,34,15.2,159.2,0.740444385,0.918307932
unmethylated,N,48.77617108,523.9871092,2.70725651,30,2.4,28.4,31.6,81.6,1.367769473,0.888459307
unmethylated,N,-30.86213905,187.8819916,2.626282413,24,2,32.4,17.2,130,1.469591035,0.855888237
unmethylated,N,135.7947898,317.8959246,2.517837535,72,1,7.2,34,82.8,1.908371991,1.165906542
unmethylated,N,-28.2269486,238.137865,3.534799044,18,1.2,49.6,15.2,147.2,1.341323297,0.853235589
unmethylated,N,1.702523794,361.0846464,2.397714521,10,41.2,30,55.6,277.2,0.776477603,1.407327276
unmethylated,N,-22.9730992,NA,NA,0,NA,600,NA,600,NA,0
unmethylated,N,-23.43309396,344.1981221,4.274089801,32,1.6,13.6,35.6,108.4,1.777354813,1.035772684
unmethylated,N,-44.02342318,213.7395841,1.94870505,7,13.8,125.6,31.6,238,0.863856429,0.707292338
unmethylated,Y,100.2550443,601.2044108,3.061132843,34,4.4,8.6,93.6,84.8,1.718182492,1.126724369
unmethylated,Y,106.3533126,601.577489,3.072678264,43,4.8,12,71.2,65.6,1.67567324,1.015511091
unmethylated,Y,181.9333527,590.6215749,1.904848928,24,6.6,18,80.4,122.4,1.390253366,1.210556186
unmethylated,N,140.8734935,749.5328853,4.143009939,41,2.8,16,86,107.2,2.162301712,1.205307124
unmethylated,Y,32.08884272,268.6658341,2.157456341,29,3.2,18.4,60.8,102,1.587946682,1.046662286
unmethylated,N,150.9854648,468.8781688,2.626108542,48,1.4,16.4,21.6,86.4,1.575905316,0.906548103
unmethylated,Y,-12.83903932,255.5382855,2.716908682,24,4.8,20.8,26.4,125.6,1.019304467,0.94013749
unmethylated,Y,-35.73269556,237.343707,2.317695811,14,2.8,51.6,22.4,143.6,1.054384505,0.67247522
unmethylated,N,-42.71977386,168.7576152,1.55547563,13,2.8,61.2,7.6,225.6,0.788704636,1.038887791
unmethylated,N,19.83014146,385.2524409,3.481375869,10,19.2,47.4,96.8,278.8,1.292233209,1.375564789
unmethylated,Y,-18.46814686,345.2521862,3.086181384,16,2.6,16,62.4,150.8,1.65602861,1.09744122
unmethylated,N,-17.8470673,183.7107388,1.852422236,34,2,17.6,7.6,105.2,0.775180554,0.932816118
unmethylated,Y,-10.46637395,215.6784522,2.775729038,18,3.2,49.8,61.6,131.6,1.88354178,0.777335686
unmethylated,Y,-22.22791475,297.0318058,4.229823366,14,7.6,86.8,32.4,113.6,1.251784831,0.641335753
unmethylated,Y,109.7651101,441.9875818,3.292850468,38,4,11.4,54,107.2,1.464402461,1.206374442
unmethylated,Y,-33.08233883,232.880707,1.757799205,20,4,51.2,22,147.2,1.137449423,0.885978639
unmethylated,Y,83.41506297,579.6930053,2.455279143,39,4,10.8,90,40.8,1.587084731,0.737401724
unmethylated,N,107.1444675,749.3555018,3.81736548,50,2.8,9.4,63.6,64.8,2.029404378,0.972797746
unmethylated,N,-23.82061835,633.779187,2.559863884,10,30,21,116,209.6,0.847512507,1.375004052
unmethylated,N,188.2029549,690.9029133,3.904005517,34,3.2,16.2,127.2,78,2.293057518,0.994543712
unmethylated,N,-3.57176782,454.2222803,4.618425714,12,5,81.6,11.2,219.6,0.626353131,0.878211159
unmethylated,Y,-10.52156766,242.5467547,2.489605812,23,5,34.4,18.4,130,0.837481633,0.988639107
unmethylated,N,-72.75774735,229.7616202,2.676390456,22,2.4,42.6,13.6,160,1.030220147,0.933434788
